filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
/home/user/Documents/GitHub/smartbugs-curated/Splits/TerzoSplit/eth_tx_order_dependence_minimal.sol,eth_tx_order_dependence_minimal.sol,manticore-0.3.7,solidity,2022/11/17,20250630_0003,1751248014.3181334,13.752748489379883,0,{},{},{},"{exception (manticore.core.state.Concretize),exception (manticore.exceptions.ManticoreError: Forking on unfeasible constraint set)}"
/home/user/Documents/GitHub/smartbugs-curated/Splits/TerzoSplit/roulette.sol,roulette.sol,manticore-0.3.7,solidity,2022/11/17,20250630_0003,1751251092.1466677,4.518721103668213,0,{},{},{},"{exception (manticore.core.state.Concretize),exception (manticore.exceptions.ManticoreError: Forking on unfeasible constraint set)}"
/home/user/Documents/GitHub/smartbugs-curated/Splits/TerzoSplit/unprotected0.sol,unprotected0.sol,manticore-0.3.7,solidity,2022/11/17,20250630_0003,1751248143.1795661,5.377262115478516,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/TerzoSplit/wallet_02_refund_nosub.sol,wallet_02_refund_nosub.sol,manticore-0.3.7,solidity,2022/11/17,20250630_0003,1751249641.9973984,70.88674807548523,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/TerzoSplit/wallet_03_wrong_constructor.sol,wallet_03_wrong_constructor.sol,manticore-0.3.7,solidity,2022/11/17,20250630_0003,1751248148.557746,360.3680899143219,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/TerzoSplit/ERC20.sol,ERC20.sol,mythril-0.24.7,solidity,2024/03/24,20250630_0003,1751248511.7651858,237.53439450263977,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/TerzoSplit/FindThisHash.sol,FindThisHash.sol,mythril-0.24.7,solidity,2024/03/24,20250630_0003,1751249715.9522462,14.05436658859253,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/TerzoSplit/eth_tx_order_dependence_minimal.sol,eth_tx_order_dependence_minimal.sol,mythril-0.24.7,solidity,2024/03/24,20250630_0003,1751249730.0075488,24.214343309402466,1,"{Transaction_Order_Dependence_SWC_114,Unprotected_Ether_Withdrawal_SWC_105}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/TerzoSplit/roulette.sol,roulette.sol,mythril-0.24.7,solidity,2024/03/24,20250630_0003,1751247431.6842506,548.9937379360199,1,"{Dependence_on_predictable_environment_variable_SWC_116,Transaction_Order_Dependence_SWC_114,Unprotected_Ether_Withdrawal_SWC_105}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/TerzoSplit/unprotected0.sol,unprotected0.sol,mythril-0.24.7,solidity,2024/03/24,20250630_0003,1751247422.7068858,7.864503383636475,0,{},{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/TerzoSplit/wallet_02_refund_nosub.sol,wallet_02_refund_nosub.sol,mythril-0.24.7,solidity,2024/03/24,20250630_0003,1751248065.1880093,77.99097418785095,1,"{Exception_State_SWC_110,Transaction_Order_Dependence_SWC_114}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/TerzoSplit/wallet_03_wrong_constructor.sol,wallet_03_wrong_constructor.sol,mythril-0.24.7,solidity,2024/03/24,20250630_0003,1751246442.5914085,54.34176564216614,1,"{Exception_State_SWC_110,Transaction_Order_Dependence_SWC_114}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/TerzoSplit/ERC20.sol,ERC20.sol,slither-0.10.4,solidity,2024/04/30,20250630_0003,1751247980.6787386,0.8267123699188232,255,"{constable_states,solc_version,unused_state}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/TerzoSplit/FindThisHash.sol,FindThisHash.sol,slither-0.10.4,solidity,2024/04/30,20250630_0003,1751248028.0717735,1.0360543727874756,255,"{arbitrary_send_eth,deprecated_standards,external_function,solc_version}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/TerzoSplit/eth_tx_order_dependence_minimal.sol,eth_tx_order_dependence_minimal.sol,slither-0.10.4,solidity,2024/04/30,20250630_0003,1751243606.7739305,0.950718879699707,255,"{events_maths,reentrancy_unlimited_gas,solc_version}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/TerzoSplit/roulette.sol,roulette.sol,slither-0.10.4,solidity,2024/04/30,20250630_0003,1751251096.6699982,1.8277275562286377,255,"{arbitrary_send_eth,incorrect_equality,solc_version,timestamp,weak_prng}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/TerzoSplit/unprotected0.sol,unprotected0.sol,slither-0.10.4,solidity,2024/04/30,20250630_0003,1751247430.5728154,1.1107985973358154,255,"{missing_zero_check,naming_convention,solc_version}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/TerzoSplit/wallet_02_refund_nosub.sol,wallet_02_refund_nosub.sol,slither-0.10.4,solidity,2024/04/30,20250630_0003,1751242695.202307,0.9098427295684814,255,"{missing_zero_check,reentrancy_unlimited_gas,solc_version}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/TerzoSplit/wallet_03_wrong_constructor.sol,wallet_03_wrong_constructor.sol,slither-0.10.4,solidity,2024/04/30,20250630_0003,1751248032.022677,0.8419384956359863,255,"{missing_zero_check,reentrancy_unlimited_gas,solc_version}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/TerzoSplit/ERC20.sol,ERC20.sol,smartcheck,solidity,2022/11/14,20250630_0003,1751248029.1086779,2.913304567337036,0,"{SOLIDITY_ERC20_APPROVE,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_PRIVATE_MODIFIER_DONT_HIDE_DATA,SOLIDITY_SAFEMATH,SOLIDITY_VISIBILITY}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/TerzoSplit/FindThisHash.sol,FindThisHash.sol,smartcheck,solidity,2022/11/14,20250630_0003,1751248508.9324594,2.8318417072296143,0,"{SOLIDITY_DEPRECATED_CONSTRUCTIONS,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_UPGRADE_TO_050}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/TerzoSplit/eth_tx_order_dependence_minimal.sol,eth_tx_order_dependence_minimal.sol,smartcheck,solidity,2022/11/14,20250630_0003,1751247420.219362,2.486807346343994,0,"{SOLIDITY_PRAGMAS_VERSION,SOLIDITY_VISIBILITY}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/TerzoSplit/roulette.sol,roulette.sol,smartcheck,solidity,2022/11/14,20250630_0003,1751246439.68441,2.905993938446045,0,"{SOLIDITY_EXACT_TIME,SOLIDITY_LOCKED_MONEY,SOLIDITY_PRAGMAS_VERSION,SOLIDITY_UPGRADE_TO_050}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/TerzoSplit/unprotected0.sol,unprotected0.sol,smartcheck,solidity,2022/11/14,20250630_0003,1751243607.725611,3.046358346939087,0,"{SOLIDITY_PRAGMAS_VERSION,SOLIDITY_PRIVATE_MODIFIER_DONT_HIDE_DATA}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/TerzoSplit/wallet_02_refund_nosub.sol,wallet_02_refund_nosub.sol,smartcheck,solidity,2022/11/14,20250630_0003,1751249712.8858566,3.0654420852661133,0,"{SOLIDITY_PRAGMAS_VERSION,SOLIDITY_VISIBILITY}",{},{},{}
/home/user/Documents/GitHub/smartbugs-curated/Splits/TerzoSplit/wallet_03_wrong_constructor.sol,wallet_03_wrong_constructor.sol,smartcheck,solidity,2022/11/14,20250630_0003,1751249754.222532,2.6056270599365234,0,"{SOLIDITY_PRAGMAS_VERSION,SOLIDITY_VISIBILITY}",{},{},{}
